Borrower_ID,Gender,Tipe_Identitas,Wilayah,Status_Pekerjaan,Pendapatan_Bulanan,SIM_Card,Jumlah_Pinjaman,Durasi_Peminjaman,Status_Peminjaman
B08706,Female,KTP,Jakarta,Yes,3930000,Telkomsel,3160000,12,Yes
B08707,Male,KTP,Jakarta,Yes,5020000,Telkomsel,1620000,2,No
B08708,Male,KTP,Jakarta,Yes,4900000,Indosat,1220000,1,No
B08709,Male,KTP,Jakarta,No,1980000,Indosat,2110000,2,No
B08710,Male,KTP,Jakarta,Yes,3060000,Tri,1840000,2,No
B08711,Male,KTP,Jakarta,Yes,5150000,Tri,1710000,3,No
B08712,Male,KTP,Jakarta,Yes,6470000,Tri,1260000,1,No
B08713,Female,KTP,Jakarta,Yes,5510000,Indosat,1650000,3,No
B08714,Male,KTM,Jakarta,No,1530000,XL,1020000,1,No
B08715,Male,KTP,Jakarta,No,3470000,Telkomsel,2060000,1,No
B08716,Male,KTP,Jakarta,No,2730000,Telkomsel,850000,1,No
B08717,Male,KTP,Jakarta,Yes,8130000,Indosat,720000,3,No
B08718,Male,KTP,Jakarta,No,2250000,Telkomsel,2770000,2,No
B08719,Female,KTP,Jakarta,No,1960000,Telkomsel,1310000,1,No
B08720,Female,KTP,Jakarta,No,2620000,Telkomsel,1210000,7,No
B08721,Female,KTP,Jakarta,Yes,6140000,XL,2110000,1,No
B08722,Male,KTP,Jakarta,Yes,3930000,Indosat,2330000,1,No
B08723,Male,KTP,Jakarta,No,1880000,Telkomsel,1480000,2,No
B08724,Male,KTP,Jakarta,No,1630000,Indosat,1360000,1,No
B08725,Male,KTP,Jakarta,Yes,2400000,Telkomsel,2030000,12,Yes
B08726,Male,KTP,Jakarta,Yes,5950000,XL,2070000,1,No
B08727,Male,KTP,Jakarta,Yes,7540000,Telkomsel,450000,3,No
B08728,Male,KTP,Jakarta,Yes,6700000,XL,2690000,3,No
B08729,Male,KTP,Jakarta,Yes,5970000,Telkomsel,670000,1,No
B08730,Male,KTP,Jakarta,Yes,4530000,Telkomsel,1110000,1,No
B08731,Male,KTP,Jakarta,Yes,5510000,Telkomsel,1610000,2,No
B08732,Female,KTP,Jakarta,Yes,4720000,Telkomsel,1740000,3,No
B08733,Male,KTP,Jakarta,Yes,5090000,Telkomsel,870000,3,No
B08734,Female,KTP,Jakarta,Yes,5510000,Telkomsel,0,4,No
B08735,Female,KTP,Jakarta,Yes,5400000,Telkomsel,880000,1,No
B08736,Female,KTP,Jakarta,Yes,5490000,Tri,1950000,1,No
B08737,Male,KTP,Jakarta,Yes,2440000,Indosat,2210000,1,No
B08738,Female,KTP,Jakarta,Yes,7560000,XL,2950000,12,Yes
B08739,Male,KTP,Jakarta,Yes,3560000,Telkomsel,160000,1,No
B08740,Female,KTP,Jakarta,Yes,4720000,Telkomsel,840000,2,No
B08741,Female,KTP,Jakarta,Yes,3650000,Telkomsel,1390000,2,No
B08742,Male,KTP,Jakarta,Yes,5380000,Indosat,430000,2,No
B08743,Female,KTP,Jakarta,No,1640000,Telkomsel,1240000,2,No
B08744,Male,KTP,Jakarta,No,2620000,Telkomsel,2000000,1,No
B08745,Male,KTP,Jakarta,No,2730000,Indosat,820000,4,No
B08746,Male,KTP,Jakarta,No,2580000,Telkomsel,2180000,11,No
B08747,Male,KTP,Jakarta,Yes,5090000,Indosat,140000,1,No
B08748,Male,KTP,Jakarta,Yes,4680000,Tri,1280000,2,No
B08749,Male,KTP,Jakarta,Yes,5200000,XL,800000,1,No
B08750,Male,KTP,Jakarta,Yes,5930000,Telkomsel,750000,1,No
B08751,Male,KTP,Jakarta,No,3130000,XL,1510000,1,No
B08752,Male,KTP,Jakarta,Yes,5610000,Telkomsel,680000,1,No
B08753,Male,KTP,Jakarta,No,2250000,XL,1500000,2,No
B08754,Male,KTP,Jakarta,No,2270000,Telkomsel,490000,2,No
B08755,Male,KTP,Jakarta,Yes,2790000,Telkomsel,1580000,1,No
B08756,Male,KTP,Jakarta,Yes,6650000,Telkomsel,960000,1,No
B08757,Male,KTP,Jakarta,Yes,5090000,XL,2030000,1,No
B08758,Female,KTM,Jakarta,No,2450000,Tri,2280000,1,No
B08759,Female,KTP,Jakarta,Yes,2550000,Indosat,1160000,2,No
B08760,Male,KTP,Jakarta,No,2460000,Indosat,1840000,1,No
B08761,Male,KTP,Jakarta,No,1590000,Telkomsel,2090000,1,No
B08762,Male,KTP,Jakarta,Yes,4380000,Telkomsel,350000,1,No
B08763,Male,KTP,Jakarta,Yes,4840000,Indosat,1380000,2,No
B08764,Male,KTP,Jakarta,Yes,4230000,Telkomsel,710000,1,No
B08765,Male,KTP,Jakarta,Yes,2550000,Telkomsel,1640000,1,No
B08766,Male,KTP,Jakarta,Yes,3200000,Telkomsel,650000,1,No
B08767,Female,KTP,Jakarta,Yes,3800000,Indosat,1300000,1,No
B08768,Male,KTM,Jakarta,No,1550000,Telkomsel,1460000,9,No
B08769,Female,KTP,Jakarta,Yes,5660000,Telkomsel,1650000,1,No
B08770,Male,KTM,Jakarta,No,2730000,Tri,2140000,1,No
B08771,Male,KTP,Jakarta,Yes,6710000,Tri,1270000,2,No
B08772,Male,KTP,Jakarta,Yes,5200000,Indosat,1270000,1,No
B08773,Female,KTP,Jakarta,Yes,4190000,Telkomsel,2490000,1,No
B08774,Male,KTP,Jakarta,Yes,4750000,Telkomsel,1620000,2,No
B08775,Male,KTP,Jakarta,Yes,4550000,Telkomsel,1120000,2,No
B08776,Female,KTP,Jakarta,No,2640000,Indosat,240000,1,No
B08777,Male,KTP,Jakarta,Yes,1960000,Telkomsel,2420000,1,No
B08778,Male,KTP,Jakarta,Yes,5200000,Telkomsel,0,3,No
B08779,Male,KTP,Jakarta,Yes,5390000,XL,810000,2,No
B08780,Male,KTP,Jakarta,Yes,3170000,Telkomsel,1240000,1,No
B08781,Male,KTP,Jakarta,No,2560000,Telkomsel,200000,1,No
B08782,Female,KTP,Jakarta,No,1930000,Tri,3290000,12,Yes
B08783,Male,KTP,Jakarta,Yes,3390000,XL,760000,2,No
B08784,Male,KTP,Jakarta,Yes,3430000,Telkomsel,750000,2,No
B08785,Male,KTP,Jakarta,No,1210000,Telkomsel,910000,1,No
B08786,Male,KTM,Jakarta,No,3060000,Telkomsel,2880000,1,No
B08787,Male,KTP,Jakarta,No,2220000,Telkomsel,1150000,1,No
B08788,Female,KTP,Jakarta,Yes,5410000,Indosat,1600000,1,No
B08789,Female,KTP,Jakarta,Yes,4810000,Telkomsel,470000,1,No
B08790,Male,KTP,Jakarta,No,2700000,Telkomsel,1630000,2,No
B08791,Male,KTP,Jakarta,No,2620000,Telkomsel,1680000,3,No
B08792,Male,KTP,Jakarta,Yes,7350000,Indosat,1770000,1,No
B08793,Female,KTP,Jakarta,Yes,6710000,XL,3140000,8,Yes
B08794,Female,KTP,Jakarta,Yes,4360000,Indosat,2140000,1,No
B08795,Female,KTP,Jakarta,Yes,6870000,Tri,200000,1,No
B08796,Female,KTP,Jakarta,Yes,6680000,Telkomsel,2140000,1,No
B08797,Female,KTP,Jakarta,Yes,6600000,Telkomsel,0,1,No
B08798,Male,KTP,Jakarta,No,2710000,XL,850000,3,No
B08799,Female,KTP,Jakarta,Yes,7430000,XL,0,1,No
B08800,Male,KTP,Jakarta,Yes,2420000,Telkomsel,380000,1,No
B08801,Male,KTP,Jakarta,Yes,4880000,Indosat,0,1,No
B08802,Male,KTP,Jakarta,No,2010000,Indosat,1000000,1,No
B08803,Male,KTM,Jakarta,No,1780000,Telkomsel,150000,2,No
B08804,Male,KTP,Jakarta,No,3240000,Tri,1690000,1,No
B08805,Male,KTM,Jakarta,No,2670000,Telkomsel,1420000,2,No
B08806,Female,KTP,Jakarta,Yes,2320000,Telkomsel,780000,1,No
B08807,Male,KTP,Jakarta,No,3150000,Tri,640000,2,No
B08808,Male,KTP,Jakarta,Yes,6140000,Telkomsel,470000,1,No
B08809,Male,KTP,Jakarta,Yes,5110000,Telkomsel,1120000,1,No
B08810,Male,KTP,Jakarta,Yes,4240000,Indosat,1300000,2,No
B08811,Male,KTP,Jakarta,Yes,6070000,Telkomsel,1990000,1,No
B08812,Male,KTP,Jakarta,No,2100000,Tri,310000,9,No
B08813,Male,KTP,Jakarta,No,2190000,Telkomsel,2380000,2,No
B08814,Male,KTP,Jakarta,Yes,5280000,Indosat,0,1,No
B08815,Male,KTP,Jakarta,Yes,6090000,Telkomsel,1740000,1,No
B08816,Male,KTP,Jakarta,Yes,4440000,Telkomsel,1510000,1,No
B08817,Male,KTP,Jakarta,Yes,8030000,Telkomsel,690000,1,No
B08818,Female,KTP,Jakarta,Yes,5870000,Indosat,1190000,2,No
B08819,Male,KTP,Jakarta,No,2250000,Telkomsel,1420000,1,No
B08820,Male,KTP,Jakarta,Yes,3550000,Tri,1650000,1,No
B08821,Male,KTP,Jakarta,Yes,5680000,Telkomsel,1290000,8,No
B08822,Male,KTP,Jakarta,Yes,5850000,Tri,600000,1,No
B08823,Male,KTP,Jakarta,No,2000000,Indosat,1960000,1,No
B08824,Male,KTP,Jakarta,No,900000,Tri,2060000,1,No
B08825,Male,KTP,Jakarta,No,2020000,Telkomsel,1610000,1,No
B08826,Female,KTP,Jakarta,No,2210000,Tri,1120000,1,No
B08827,Male,KTP,Jakarta,No,2550000,Telkomsel,1840000,1,No
B08828,Female,KTP,Jakarta,Yes,4050000,Telkomsel,340000,1,No
B08829,Female,KTP,Jakarta,Yes,4660000,Indosat,230000,2,No
B08830,Male,KTP,Jakarta,Yes,3600000,XL,730000,1,No
B08831,Male,KTP,Jakarta,No,1860000,Telkomsel,1470000,1,No
B08832,Male,KTP,Jakarta,Yes,4630000,Telkomsel,1790000,1,No
B08833,Female,KTP,Jakarta,No,2520000,Telkomsel,3380000,10,Yes
B08834,Male,KTP,Jakarta,No,3100000,XL,1910000,1,No
B08835,Male,KTP,Jakarta,Yes,6740000,Indosat,1400000,1,No
B08836,Male,KTP,Jakarta,Yes,4520000,Tri,2010000,8,Yes
B08837,Male,KTP,Jakarta,Yes,4800000,XL,120000,1,No
B08838,Female,KTP,Jakarta,No,3150000,Indosat,1140000,2,No
B08839,Male,KTP,Jakarta,Yes,5490000,XL,2300000,1,No
B08840,Male,KTP,Jakarta,No,1660000,Telkomsel,1380000,1,No
B08841,Male,KTP,Jakarta,Yes,4280000,XL,380000,1,No
B08842,Male,KTP,Jakarta,Yes,4430000,Indosat,1310000,1,No
B08843,Female,KTP,Jakarta,Yes,6330000,Tri,140000,2,No
B08844,Female,KTP,Jakarta,Yes,4520000,Indosat,2090000,2,No
B08845,Male,KTP,Jakarta,Yes,5340000,Telkomsel,220000,1,No
B08846,Female,KTM,Jakarta,No,2010000,Telkomsel,3080000,12,Yes
B08847,Female,KTP,Jakarta,Yes,5510000,XL,1700000,1,No
B08848,Female,KTM,Jakarta,No,3220000,Telkomsel,360000,2,No
B08849,Male,KTP,Jakarta,Yes,6090000,Telkomsel,1560000,1,No
B08850,Male,KTP,Jakarta,Yes,5070000,XL,230000,2,No
B08851,Female,KTP,Jakarta,Yes,6060000,Indosat,1640000,1,No
B08852,Female,KTP,Jakarta,Yes,3840000,Telkomsel,0,2,No
B08853,Male,KTP,Jakarta,No,1650000,XL,1850000,1,No
B08854,Male,KTP,Jakarta,No,2620000,XL,1090000,3,No
B08855,Male,KTP,Jakarta,Yes,5130000,Tri,2070000,1,No
B08856,Male,KTP,Jakarta,Yes,6850000,Telkomsel,390000,1,No
B08857,Male,KTP,Jakarta,No,2970000,Telkomsel,1290000,1,No
B08858,Male,KTP,Jakarta,Yes,6010000,Indosat,600000,1,No
B08859,Male,KTP,Jakarta,No,1570000,Telkomsel,980000,7,No
B08860,Female,KTP,Jakarta,No,3500000,Indosat,790000,1,No
B08861,Female,KTP,Jakarta,Yes,6140000,Telkomsel,1210000,1,No
B08862,Male,KTP,Jakarta,No,1450000,XL,1840000,1,No
B08863,Male,KTP,Jakarta,Yes,6850000,Telkomsel,1530000,10,No
B08864,Male,KTP,Jakarta,No,2070000,Indosat,1240000,1,No
B08865,Female,KTP,Jakarta,Yes,5580000,Tri,1220000,2,No
B08866,Male,KTP,Jakarta,Yes,5930000,Tri,0,3,No
B08867,Male,KTP,Jakarta,Yes,6130000,Telkomsel,1520000,1,No
B08868,Female,KTM,Jakarta,No,1960000,XL,430000,3,No
B08869,Female,KTP,Jakarta,Yes,6150000,XL,1650000,3,No
B08870,Male,KTP,Jakarta,Yes,2530000,Tri,2200000,1,No
B08871,Male,KTP,Jakarta,Yes,3660000,Indosat,1210000,1,No
B08872,Female,KTP,Jakarta,Yes,3080000,Telkomsel,2070000,2,No
B08873,Male,KTP,Jakarta,Yes,5090000,Telkomsel,810000,1,No
B08874,Male,KTP,Jakarta,Yes,5050000,Telkomsel,1060000,2,No
B08875,Male,KTP,Jakarta,Yes,4690000,Telkomsel,1660000,2,No
B08876,Male,KTP,Jakarta,Yes,6460000,Telkomsel,870000,1,No
B08877,Male,KTP,Jakarta,Yes,5350000,Telkomsel,1820000,1,No
B08878,Male,KTM,Jakarta,No,2010000,Indosat,440000,1,No
B08879,Male,KTP,Jakarta,Yes,3620000,Telkomsel,2200000,2,No
B08880,Male,KTP,Jakarta,Yes,3930000,Telkomsel,570000,1,No
B08881,Female,KTP,Jakarta,Yes,4920000,Telkomsel,1120000,2,No
B08882,Male,KTM,Jakarta,No,1330000,Telkomsel,1680000,1,No
B08883,Female,KTP,Jakarta,Yes,7900000,Indosat,1710000,1,No
B08884,Male,KTP,Jakarta,Yes,5570000,Telkomsel,770000,1,No
B08885,Male,KTP,Jakarta,No,3160000,Telkomsel,350000,1,No
B08886,Male,KTP,Jakarta,Yes,4160000,Telkomsel,900000,1,No
B08887,Male,KTP,Jakarta,No,1980000,Indosat,790000,2,No
B08888,Female,KTP,Jakarta,No,1750000,Telkomsel,1860000,2,No
B08889,Female,KTP,Jakarta,Yes,5750000,XL,890000,1,No
B08890,Female,KTP,Jakarta,Yes,7620000,Telkomsel,1880000,3,No
B08891,Male,KTM,Jakarta,No,2680000,Tri,2800000,2,No
B08892,Male,KTP,Jakarta,No,2170000,Telkomsel,1490000,2,No
B08893,Male,KTP,Jakarta,Yes,3440000,Indosat,1060000,1,No
B08894,Female,KTP,Jakarta,Yes,6310000,Indosat,1200000,2,No
B08895,Male,KTP,Jakarta,Yes,4640000,Telkomsel,1000000,5,No
B08896,Male,KTP,Jakarta,Yes,6420000,Telkomsel,1170000,3,No
B08897,Male,KTM,Jakarta,No,2300000,Telkomsel,1290000,1,No
B08898,Male,KTP,Jakarta,No,2080000,Telkomsel,2020000,1,No
B08899,Male,KTM,Jakarta,No,1190000,Tri,860000,1,No
B08900,Male,KTP,Jakarta,Yes,6750000,Indosat,540000,2,No
B08901,Female,KTP,Jakarta,Yes,4020000,Telkomsel,2500000,1,No
B08902,Male,KTP,Jakarta,Yes,8160000,Telkomsel,1070000,8,No
B08903,Male,KTP,Jakarta,Yes,6110000,Indosat,680000,1,No
B08904,Male,KTP,Jakarta,Yes,6250000,Telkomsel,2430000,1,No
B08905,Female,KTP,Jakarta,Yes,6240000,Telkomsel,2020000,2,No
B08906,Female,KTP,Jakarta,Yes,4410000,Indosat,1440000,1,No
B08907,Female,KTM,Jakarta,No,2650000,Telkomsel,2180000,1,No
B08908,Female,KTP,Jakarta,No,3260000,Telkomsel,2080000,12,Yes
B08909,Female,KTP,Jakarta,Yes,4680000,Tri,2300000,6,No
B08910,Male,KTP,Jakarta,Yes,4090000,Telkomsel,70000,2,No
B08911,Female,KTP,Jakarta,Yes,6050000,Telkomsel,0,3,No
B08912,Female,KTP,Jakarta,No,2420000,Telkomsel,1230000,2,No
B08913,Female,KTP,Jakarta,Yes,5590000,XL,920000,1,No
B08914,Male,KTP,Jakarta,Yes,5340000,XL,2200000,3,No
B08915,Male,KTM,Jakarta,No,2960000,Indosat,1810000,1,No
B08916,Male,KTP,Jakarta,Yes,4300000,Telkomsel,50000,2,No
B08917,Female,KTP,Jakarta,Yes,7110000,XL,890000,1,No
B08918,Female,KTP,Jakarta,No,1120000,Indosat,910000,1,No
B08919,Female,KTP,Jakarta,Yes,4810000,Telkomsel,1400000,1,No
B08920,Male,KTP,Jakarta,Yes,6380000,Tri,3070000,4,Yes
B08921,Male,KTP,Jakarta,No,2310000,Telkomsel,1860000,1,No
B08922,Male,KTP,Jakarta,Yes,5880000,Telkomsel,1490000,1,No
B08923,Male,KTP,Jakarta,Yes,4720000,Indosat,1020000,1,No
B08924,Male,KTP,Jakarta,Yes,5900000,Telkomsel,1340000,1,No
B08925,Female,KTP,Jakarta,Yes,7260000,Telkomsel,680000,1,No
B08926,Female,KTP,Jakarta,Yes,5720000,Telkomsel,980000,2,No
B08927,Male,KTP,Jakarta,No,2710000,XL,1690000,1,No
B08928,Female,KTP,Jakarta,Yes,5880000,Tri,940000,1,No
B08929,Female,KTP,Jakarta,Yes,4950000,XL,1780000,2,No
B08930,Male,KTP,Jakarta,Yes,3630000,Telkomsel,1270000,2,No
B08931,Male,KTP,Jakarta,Yes,4850000,Telkomsel,40000,1,No
B08932,Female,KTP,Jakarta,Yes,5780000,Tri,1100000,1,No
B08933,Male,KTP,Jakarta,Yes,6260000,XL,260000,2,No
B08934,Male,KTP,Jakarta,Yes,4510000,XL,1260000,2,No
B08935,Female,KTP,Jakarta,Yes,5030000,XL,1180000,4,No
B08936,Male,KTP,Jakarta,Yes,4760000,Telkomsel,0,12,No
B08937,Female,KTP,Jakarta,Yes,4310000,Telkomsel,1590000,4,No
B08938,Female,KTP,Jakarta,No,2160000,Telkomsel,1610000,1,No
B08939,Male,KTP,Jakarta,No,2630000,Telkomsel,1420000,2,No
B08940,Male,KTP,Jakarta,Yes,4950000,XL,1550000,2,No
B08941,Female,KTP,Jakarta,No,1490000,Telkomsel,2130000,1,No
B08942,Male,KTP,Jakarta,Yes,6090000,Indosat,440000,2,No
B08943,Female,KTP,Jakarta,Yes,3390000,Telkomsel,1010000,1,No
B08944,Male,KTP,Jakarta,Yes,3070000,Telkomsel,2230000,2,No
B08945,Female,KTP,Jakarta,No,2510000,Telkomsel,1900000,1,No
B08946,Female,KTP,Jakarta,Yes,4070000,XL,970000,1,No
B08947,Female,KTP,Jakarta,Yes,6160000,XL,2550000,1,No
B08948,Male,KTP,Jakarta,Yes,4040000,Telkomsel,1260000,9,No
B08949,Female,KTP,Jakarta,Yes,7860000,XL,0,2,No
B08950,Male,KTP,Jakarta,No,2380000,Telkomsel,1760000,2,No
B08951,Male,KTP,Jakarta,No,2810000,Indosat,1090000,2,No
B08952,Male,KTP,Jakarta,Yes,3750000,Telkomsel,1870000,2,No
B08953,Male,KTP,Jakarta,Yes,4690000,Telkomsel,1200000,1,No
B08954,Male,KTP,Jakarta,Yes,5320000,Telkomsel,0,1,No
B08955,Female,KTP,Jakarta,Yes,4320000,Indosat,1410000,1,No
B08956,Female,KTP,Jakarta,Yes,6400000,XL,240000,1,No
B08957,Male,KTP,Jakarta,Yes,5440000,Telkomsel,0,4,No
B08958,Male,KTP,Jakarta,No,2560000,Telkomsel,2330000,2,No
B08959,Male,KTP,Jakarta,Yes,4880000,Indosat,620000,1,No
B08960,Female,KTP,Jakarta,Yes,2910000,XL,850000,1,No
B08961,Female,KTP,Jakarta,Yes,4580000,XL,1080000,1,No
B08962,Male,KTP,Jakarta,No,3680000,Telkomsel,1400000,3,No
B08963,Male,KTP,Jakarta,Yes,5770000,Indosat,1660000,1,No
B08964,Female,KTP,Jakarta,No,2640000,XL,1180000,1,No
B08965,Male,KTP,Jakarta,Yes,6870000,Telkomsel,2600000,1,No
B08966,Male,KTP,Jakarta,Yes,4680000,Telkomsel,1040000,1,No
B08967,Female,KTP,Jakarta,Yes,5630000,Telkomsel,1170000,1,No
B08968,Male,KTP,Jakarta,No,3270000,XL,1830000,1,No
B08969,Female,KTP,Jakarta,Yes,6060000,Tri,960000,1,No
B08970,Female,KTP,Jakarta,No,2320000,Telkomsel,1800000,1,No
B08971,Female,KTP,Jakarta,Yes,4290000,Indosat,1010000,3,No
B08972,Male,KTM,Jakarta,No,1390000,Tri,1260000,9,No
B08973,Female,KTP,Jakarta,Yes,4870000,Indosat,1290000,3,No
B08974,Male,KTP,Jakarta,Yes,5300000,XL,1910000,1,No
B08975,Female,KTP,Jakarta,No,3450000,XL,2150000,2,No
B08976,Female,KTP,Jakarta,Yes,5740000,XL,640000,2,No
B08977,Male,KTM,Jakarta,No,2440000,Indosat,140000,1,No
B08978,Male,KTP,Jakarta,Yes,6400000,XL,240000,1,No
B08979,Female,KTP,Jakarta,Yes,6620000,Telkomsel,1020000,2,No
B08980,Female,KTP,Jakarta,Yes,7110000,Tri,1240000,1,No
B08981,Male,KTP,Jakarta,Yes,5710000,Telkomsel,0,4,No
B08982,Female,KTP,Jakarta,Yes,5130000,XL,2110000,2,No
B08983,Female,KTP,Jakarta,Yes,3240000,Telkomsel,540000,1,No
B08984,Female,KTP,Jakarta,Yes,7090000,Telkomsel,910000,1,No
B08985,Female,KTP,Jakarta,Yes,5690000,Indosat,160000,1,No
B08986,Female,KTP,Jakarta,Yes,6180000,Telkomsel,980000,1,No
B08987,Male,KTP,Jakarta,Yes,2300000,Telkomsel,1950000,1,No
B08988,Male,KTP,Jakarta,Yes,3730000,Telkomsel,620000,1,No
B08989,Male,KTP,Jakarta,Yes,6860000,Indosat,950000,3,No
B08990,Male,KTP,Jakarta,Yes,3960000,Telkomsel,1700000,2,No
B08991,Male,KTP,Jakarta,Yes,3830000,Indosat,1890000,2,No
B08992,Male,KTP,Jakarta,Yes,5810000,Telkomsel,1300000,2,No
B08993,Female,KTM,Jakarta,No,3070000,Indosat,3600000,10,Yes
B08994,Male,KTP,Jakarta,Yes,6890000,Telkomsel,2320000,1,No
B08995,Male,KTP,Jakarta,Yes,6120000,Indosat,0,12,No
B08996,Female,KTP,Jakarta,Yes,4800000,Indosat,830000,2,No
B08997,Female,KTM,Jakarta,No,2260000,Indosat,2150000,1,No
B08998,Male,KTP,Jakarta,Yes,5870000,Indosat,500000,1,No
B08999,Male,KTP,Jakarta,Yes,2770000,Indosat,810000,1,No
B09000,Female,KTP,Jakarta,Yes,3500000,Indosat,0,1,No
B09001,Male,KTP,Jakarta,Yes,3530000,Indosat,1700000,1,No
B09002,Male,KTP,Jakarta,Yes,3000000,XL,450000,1,No
B09003,Male,KTP,Jakarta,Yes,4650000,Indosat,1740000,1,No
B09004,Male,KTP,Jakarta,No,2030000,Telkomsel,750000,1,No
B09005,Male,KTP,Jakarta,Yes,3240000,XL,1420000,1,No
B09006,Male,KTP,Jakarta,Yes,4230000,Telkomsel,1200000,1,No
B09007,Male,KTM,Jakarta,No,2560000,Indosat,380000,1,No
B09008,Male,KTP,Jakarta,No,1480000,Telkomsel,1320000,2,No
B09009,Male,KTP,Jakarta,Yes,4120000,XL,2810000,1,No
B09010,Male,KTP,Jakarta,No,2060000,Telkomsel,1410000,1,No
B09011,Male,KTP,Jakarta,Yes,2160000,Indosat,1590000,1,No
B09012,Male,KTP,Jakarta,Yes,5320000,Telkomsel,1460000,1,No
B09013,Female,KTP,Jakarta,Yes,5930000,Telkomsel,1150000,3,No
B09014,Male,KTP,Jakarta,Yes,4620000,Telkomsel,110000,4,No
B09015,Male,KTP,Jakarta,Yes,5490000,Indosat,1530000,3,No
B09016,Male,KTP,Jakarta,Yes,1800000,Telkomsel,1450000,1,No
B09017,Female,KTP,Jakarta,Yes,3150000,Telkomsel,1510000,12,No
B09018,Female,KTP,Jakarta,No,2060000,Indosat,0,3,No
B09019,Male,KTP,Jakarta,No,1640000,Telkomsel,1850000,1,No
B09020,Male,KTP,Jakarta,Yes,3690000,XL,810000,7,No
B09021,Male,KTP,Jakarta,Yes,5220000,Telkomsel,1030000,3,No
B09022,Male,KTP,Jakarta,Yes,6300000,XL,1240000,2,No
B09023,Male,KTP,Jakarta,No,2210000,Telkomsel,1820000,1,No
B09024,Male,KTP,Jakarta,Yes,4000000,Indosat,940000,11,No
B09025,Male,KTP,Jakarta,Yes,5410000,XL,0,1,No
B09026,Male,KTP,Jakarta,Yes,5830000,Indosat,780000,1,No
B09027,Male,KTP,Jakarta,Yes,5330000,Telkomsel,2570000,1,No
B09028,Male,KTP,Jakarta,Yes,6510000,Telkomsel,0,1,No
B09029,Female,KTP,Jakarta,No,1830000,Tri,580000,2,No
B09030,Female,KTP,Jakarta,No,2680000,Telkomsel,1840000,1,No
B09031,Male,KTP,Jakarta,No,2790000,Telkomsel,1590000,1,No
B09032,Male,KTP,Jakarta,Yes,3750000,Telkomsel,510000,1,No
B09033,Male,KTP,Jakarta,Yes,5590000,Telkomsel,2020000,2,No
B09034,Female,KTP,Jakarta,No,1930000,Telkomsel,2420000,1,No
B09035,Male,KTP,Jakarta,Yes,5950000,Telkomsel,1310000,1,No
B09036,Male,KTP,Jakarta,Yes,5490000,XL,2160000,1,No
B09037,Male,KTP,Jakarta,No,2270000,XL,0,1,No
B09038,Female,KTP,Jakarta,Yes,5980000,Telkomsel,540000,10,No
B09039,Female,KTP,Jakarta,No,3540000,XL,1950000,9,No
B09040,Female,KTP,Jakarta,Yes,3120000,Telkomsel,30000,1,No
B09041,Male,KTP,Jakarta,Yes,5650000,Telkomsel,1970000,12,Yes
B09042,Male,KTP,Jakarta,Yes,6120000,Indosat,1320000,1,No
B09043,Male,KTP,Jakarta,Yes,5180000,Telkomsel,1850000,1,No
B09044,Female,KTP,Jakarta,Yes,3580000,Telkomsel,1630000,1,No
B09045,Male,KTP,Jakarta,Yes,4110000,Indosat,1270000,2,No
B09046,Female,KTP,Jakarta,Yes,2420000,Telkomsel,2680000,12,Yes
B09047,Female,KTP,Jakarta,Yes,7430000,Telkomsel,0,1,No
B09048,Male,KTP,Jakarta,No,1750000,Indosat,1800000,1,No
B09049,Male,KTP,Jakarta,Yes,6450000,Telkomsel,0,3,No
B09050,Female,KTP,Jakarta,Yes,3370000,Telkomsel,1440000,1,No
B09051,Female,KTP,Jakarta,Yes,4800000,XL,90000,1,No
B09052,Male,KTP,Jakarta,Yes,4920000,Telkomsel,2200000,1,No
B09053,Male,KTP,Jakarta,Yes,5550000,Telkomsel,530000,1,No
B09054,Male,KTP,Jakarta,Yes,3940000,XL,1560000,2,No
B09055,Female,KTM,Jakarta,No,3040000,Telkomsel,1800000,2,No
B09056,Male,KTP,Jakarta,Yes,5720000,Telkomsel,1500000,1,No
B09057,Male,KTP,Jakarta,Yes,6580000,XL,680000,5,No
B09058,Male,KTP,Jakarta,Yes,6440000,Tri,430000,1,No
B09059,Female,KTM,Jakarta,No,3370000,Telkomsel,2170000,2,No
B09060,Male,KTP,Jakarta,Yes,4130000,Telkomsel,1000000,1,No
B09061,Male,KTP,Jakarta,Yes,2700000,Telkomsel,2130000,6,No
B09062,Male,KTP,Jakarta,No,1740000,Indosat,0,3,No
B09063,Male,KTP,Jakarta,Yes,4850000,Telkomsel,0,4,No
B09064,Female,KTM,Jakarta,No,2000000,Telkomsel,1730000,1,No
B09065,Female,KTP,Jakarta,Yes,6440000,XL,2040000,6,No
B09066,Male,KTP,Jakarta,Yes,4840000,XL,1250000,1,No
B09067,Male,KTP,Jakarta,Yes,4890000,Indosat,1780000,2,No
B09068,Male,KTP,Jakarta,Yes,6330000,Tri,1180000,1,No
B09069,Female,KTP,Jakarta,Yes,4970000,Telkomsel,1070000,1,No
B09070,Female,KTP,Jakarta,Yes,5260000,Tri,0,1,No
B09071,Male,KTP,Jakarta,No,2250000,Telkomsel,2740000,11,Yes
B09072,Female,KTP,Jakarta,Yes,6470000,Telkomsel,1720000,6,No
B09073,Male,KTP,Jakarta,Yes,7740000,Telkomsel,1550000,2,No
B09074,Male,KTP,Jakarta,Yes,4050000,Indosat,0,2,No
